time	1	2
1	1.024247291	0.001568747
2	1.086577281	0.030703987
3	1.100033414	0.032786409
4	1.155908494	0.048377175
5	1.228581744	0.061141297
6	1.283367355	0.053886917
7	1.311392739	0.08858722
8	1.346335816	0.100463649
9	1.403119455	0.117624293
10	1.467070277	0.138407523
11	1.512227573	0.142270537
12	1.568082047	0.163573831
13	1.624577201	0.18226198
14	1.6779081	0.190495241
15	1.738845095	0.220826807
16	1.810765252	0.218495418
17	1.868472302	0.215896063
18	1.940131659	0.233390995
19	1.983320481	0.250355533
20	2.065371698	0.263342843
21	2.129098417	0.267671723
22	2.226538034	0.296457257
23	2.274177098	0.295255564
24	2.350219189	0.320548158
25	2.407680678	0.32094912
26	2.516418593	0.336661598
27	2.577480754	0.355323043
28	2.635177522	0.364151247
29	2.713323098	0.380195592
30	2.810246197	0.403540317
31	2.917508699	0.41104748
32	2.994132266	0.428342103
33	3.065279403	0.441857795
34	3.166692075	0.477316789
35	3.24792726	0.449903185
36	3.334027789	0.477901148
37	3.441857947	0.498477215
38	3.529962696	0.499629946
39	3.622932299	0.520032787
40	3.712573949	0.531801776
41	3.825916219	0.540998654
42	3.937037528	0.555635252
43	4.032919749	0.558907736
44	4.120600257	0.58578612
45	4.239221041	0.600521331
46	4.347915977	0.604706327
47	4.443002716	0.623704604
48	4.590386171	0.62856276
49	4.685629858	0.63699155
50	4.796624591	0.643782845
51	4.912709092	0.672763415
52	5.015743751	0.674227095
53	5.129757288	0.680620114
54	5.255636462	0.707542012
55	5.381847841	0.704650748
56	5.507461391	0.719802552
57	5.604666435	0.722938546
58	5.74418182	0.758007711
59	5.885254425	0.738747232
60	5.979523962	0.778559602
61	6.126347762	0.766657644
62	6.223399325	0.785676949
63	6.368213929	0.807763123
64	6.507330889	0.807145075
65	6.638279677	0.828295568
66	6.763428266	0.831064185
67	6.897735324	0.84595122
68	7.04776033	0.861351212
69	7.178029464	0.858276329
70	7.31793244	0.892248344
71	7.45042721	0.887999245
72	7.579058656	0.918990317
73	7.720264421	0.897459081
74	7.853221199	0.916387334
75	8.003717922	0.926415565
76	8.130751185	0.924860395
77	8.268279188	0.928893999
78	8.430487629	0.94743896
79	8.575969022	0.974634767
80	8.706475017	0.976059948
81	8.842170986	0.997615059
82	8.988369269	0.991078545
83	9.136835438	1.01552895
84	9.281701097	1.033128848
85	9.409641306	1.031666261
86	9.566709164	1.045799876
87	9.691988728	1.050911345
88	9.829378933	1.069454339
89	9.970068319	1.074711181
90	10.11876593	1.074969403
91	10.2445892	1.101113356
92	10.39217645	1.085200367
93	10.53081743	1.11628121
94	10.66582506	1.124828679
95	10.80026795	1.140252915
96	10.95327943	1.130740326
97	11.09542341	1.144626602
98	11.22802552	1.141337614
99	11.3619774	1.166939939
100	11.49025856	1.182406087
101	11.62928902	1.183917924
102	11.76228997	1.180460701
103	11.90243966	1.206148505
104	12.03782915	1.197338718
105	12.17324021	1.238004835
106	12.29039407	1.214424457
107	12.43108609	1.202119944
108	12.54205933	1.25805841
109	12.65102443	1.249503898
110	12.77990692	1.263093503
111	12.92214911	1.276847233
112	13.03572012	1.275086181
113	13.16608842	1.287993768
114	13.27429988	1.278516106
115	13.39883091	1.313117045
116	13.48630048	1.318179625
117	13.60378724	1.314943123
118	13.72262421	1.311840172
119	13.81021615	1.339869848
120	13.9291077	1.316986769
121	14.0340097	1.336222251
122	14.1318803	1.344969276
123	14.24252838	1.350935157
124	14.33890581	1.367845204
125	14.4329225	1.354055089
126	14.5218373	1.385271578
127	14.6242764	1.374340826
128	14.70727615	1.405623931
129	14.78784899	1.394734204
130	14.87354268	1.400178377
131	14.9383072	1.399901542
132	15.02409191	1.41496832
133	15.10725287	1.422502324
134	15.16710898	1.422167744
135	15.24036954	1.43158485
136	15.30242857	1.447059347
137	15.37208818	1.432080602
138	15.44400204	1.436857915
139	15.47981635	1.44268911
140	15.52480206	1.457278587
141	15.59150336	1.460087258
142	15.66138327	1.475054222
143	15.69160765	1.460123275
144	15.74946428	1.475119773
145	15.78437096	1.48544985
146	15.81324879	1.478859584
147	15.85339012	1.494723999
148	15.85276232	1.491446549
149	15.91082727	1.493978762
150	15.90076803	1.515204683
151	15.93185984	1.503328753
152	15.9427989	1.504133051
153	15.97686197	1.508672419
154	15.97394621	1.517727589
155	15.98812368	1.530349776
156	16.00371147	1.522054062
157	15.9974859	1.521262193
158	15.99519513	1.524028488
159	16.00343507	1.531936268
160	15.98074285	1.562562421
161	15.96008133	1.537798508
162	15.96207595	1.540446894
163	15.93486457	1.525390364
164	15.91696541	1.545188315
165	15.88195183	1.541118182
166	15.86837492	1.556758902
167	15.8467176	1.560461964
168	15.82201756	1.552406269
169	15.76292102	1.555647214
170	15.73582544	1.557367533
171	15.70044852	1.574888117
172	15.65762293	1.583072486
173	15.60697753	1.579131966
174	15.55860823	1.551760321
175	15.48911032	1.581862598
176	15.4491129	1.565646925
177	15.37726157	1.562587757
178	15.3143296	1.570235748
179	15.24760261	1.575297217
180	15.1856186	1.576787837
181	15.11662436	1.55772576
182	15.02480735	1.581605941
183	14.97108618	1.578294154
184	14.88026719	1.563236542
185	14.79280178	1.581890675
186	14.71641854	1.583655376
187	14.63167024	1.565872694
188	14.53163819	1.562200566
189	14.43591325	1.586796604
190	14.35800657	1.558287699
191	14.25949676	1.586345277
192	14.14704729	1.567978335
193	14.05045167	1.581673413
194	13.93596883	1.586958948
195	13.84390006	1.594814418
196	13.74961552	1.575325846
197	13.61870234	1.577311322
198	13.53376893	1.580364508
199	13.41263054	1.576643389
200	13.28560236	1.577578657
201	13.18839214	1.578112088
202	13.05166043	1.570072781
203	12.93869757	1.554659102
204	12.82753189	1.569395276
205	12.68863558	1.577025852
206	12.5585071	1.569489356
207	12.41903964	1.560464709
208	12.32544122	1.572569301
209	12.18142259	1.555718562
210	12.06749621	1.580523613
211	11.91145561	1.559215158
212	11.82448775	1.554666745
213	11.65455973	1.560305391
214	11.508459	1.557414872
215	11.3915954	1.548271763
216	11.25147016	1.550429858
217	11.12345694	1.538661942
218	10.96987641	1.537684094
219	10.83227163	1.545564521
220	10.69204805	1.543567222
221	10.56743563	1.534343253
222	10.42967787	1.541091219
223	10.27886783	1.535259865
224	10.1410617	1.52582074
225	9.992464583	1.529906913
226	9.857946997	1.491891603
227	9.705911334	1.524127785
228	9.596120343	1.506294136
229	9.414955357	1.505170401
230	9.269667366	1.528713257
231	9.137978432	1.512888742
232	8.996490121	1.506115147
233	8.86911713	1.501315202
234	8.740108637	1.505595134
235	8.59377279	1.497436453
236	8.425026246	1.501990594
237	8.303777741	1.49320769
238	8.163499548	1.484678144
239	8.022045817	1.491142078
240	7.885894541	1.47636517
241	7.740995559	1.457463102
242	7.599843228	1.456621417
243	7.4646347	1.461200571
244	7.332187371	1.471906587
245	7.198526634	1.454573648
246	7.050732695	1.449055573
247	6.928961823	1.440734806
248	6.792521347	1.441614075
249	6.6455999	1.449751161
250	6.532995474	1.443454612
251	6.40198474	1.429227187
252	6.248715683	1.404680226
253	6.149024204	1.411532363
254	6.000469052	1.430966341
255	5.882237072	1.418604004
256	5.768900332	1.379802345
257	5.625823066	1.372873101
258	5.520527923	1.400824784
259	5.371216011	1.370544177
260	5.289019688	1.364542367
261	5.154759579	1.365436689
262	5.034368024	1.369244653
263	4.938898199	1.366711863
264	4.835602895	1.3602077
265	4.70047597	1.351665776
266	4.595659939	1.357160709
267	4.473026974	1.333062551
268	4.372765614	1.323125618
269	4.255209397	1.330983604
270	4.136814342	1.327069043
271	4.049941289	1.313988693
272	3.941201933	1.311864764
273	3.847823751	1.310677326
274	3.728182882	1.305742488
275	3.643348875	1.305711524
276	3.560732111	1.290173834
277	3.446784754	1.297079461
278	3.349321745	1.289570995
279	3.276800473	1.276750756
280	3.174644271	1.266830708
281	3.068359805	1.247121933
282	3.003088573	1.251971904
283	2.916721341	1.241463137
284	2.823512514	1.240413907
285	2.754515632	1.241196178
286	2.669957205	1.241031616
287	2.580180405	1.211727304
288	2.52002413	1.226792207
289	2.441438311	1.20099682
290	2.373427527	1.203418524
291	2.282939817	1.181286798
292	2.21478248	1.199519984
293	2.126868512	1.182671232
294	2.067407485	1.200445969
295	2.020193297	1.160104125
296	1.957729649	1.173510978
297	1.867152079	1.160814951
298	1.819899908	1.150744579
299	1.76420092	1.134348386
300	1.69750151	1.141662141
301	1.635232668	1.145901624
302	1.572528181	1.127565767
303	1.525880796	1.118101113
304	1.464617757	1.105501501
305	1.415531394	1.102276281
306	1.353467042	1.101920231
307	1.318668491	1.09126149
308	1.264808479	1.085733086
309	1.220054249	1.08251148
310	1.191698335	1.067642292
311	1.133049921	1.063736612
312	1.102878379	1.076317186
313	1.019020747	1.046344076
314	1.004342457	1.055648477
315	0.963298728	1.044216363
316	0.912525891	1.044235222
317	0.873326038	1.028783334
318	0.851224531	1.034740895
319	0.828921851	1.011394229
320	0.795136017	1.021865348
321	0.745090271	1.020511224
322	0.707303897	0.980997182
323	0.672333051	0.989022103
324	0.653076379	0.980413135
325	0.619960817	0.976855097
326	0.610824719	0.96319626
327	0.574335348	0.979091874
328	0.562793646	0.938928692
329	0.526028434	0.937628506
330	0.501793205	0.928690841
331	0.493616637	0.942035974
332	0.470872231	0.927882043
333	0.440817777	0.92966451
334	0.427720708	0.900445098
335	0.389917372	0.92023158
336	0.363268374	0.91919924
337	0.347486913	0.901342023
338	0.330240098	0.891227478
339	0.348031167	0.892939336
340	0.309294119	0.870755429
341	0.287270101	0.863831599
342	0.288944251	0.856907444
343	0.236476802	0.863816275
344	0.242726085	0.881132142
345	0.233102545	0.856544404
346	0.227995078	0.852189213
347	0.215153936	0.848923807
348	0.19172496	0.831808518
349	0.175524189	0.829090859
350	0.190357611	0.826340877
351	0.16867543	0.8123065
352	0.137391924	0.790686837
353	0.146997539	0.789318443
354	0.135748005	0.778826979
355	0.15443259	0.781017327
356	0.117536484	0.792962283
357	0.131072715	0.788553184
358	0.100824102	0.773725494
359	0.111367378	0.769530893
360	0.102513621	0.764210012
361	0.103321873	0.756353323
362	0.08678378	0.756335845
363	0.071559238	0.730019916
364	0.084788375	0.741326137
365	0.059807206	0.741457844
366	0.056545087	0.733235854
367	0.064260943	0.726346499
368	0.045519629	0.73708873
369	0.062872622	0.70249853
370	0.041209903	0.71702864
371	0.063014241	0.685985306
372	0.037810689	0.694116084
373	0.062798956	0.674413528
374	0.02468656	0.685191605
375	0.020185106	0.685797009
376	0.02314485	0.671949444
377	0.037860308	0.664471984
378	0.029110371	0.666381837
379	0.039251446	0.65877457
380	0.020869676	0.654323888
381	0.013829706	0.646194973
382	0.029004144	0.637814036
383	0.014076806	0.65168844
384	0.021614721	0.635446927
385	0.013838051	0.624073553
386	0.012964124	0.623636065
387	0.01500011	0.628462676
388	-0.000617348	0.617111824
389	0.018714094	0.61824441
390	0.0186292	0.604054214
391	0.015788452	0.592402907
392	0.006655589	0.605000827
393	0.015147094	0.606848
394	-0.007125998	0.592429648
395	-0.007275116	0.594431028
396	0.004164437	0.593388948
397	0.006551046	0.586751649
398	0.007117893	0.586832999
399	0.003759068	0.589948512
400	0.000820045	0.564509176
401	-0.003296304	0.60586847
402	0.001433291	0.566540039
403	-0.00256022	0.55176442
404	0.001693211	0.577020113
405	0.003811474	0.557123148
406	-0.00464626	0.559871569
407	0.00315513	0.557278304
408	-0.002391236	0.544238009
409	0.012395771	0.545716646
410	-0.003894406	0.558612563
411	0.003243708	0.535885817
412	-0.00579614	0.539189087
413	0.011723278	0.557141991
414	0.010953052	0.524681005
415	0.003488727	0.537371599
416	0.003220518	0.530657007
417	-0.000505941	0.536955749
418	-0.012721435	0.528074549
419	0.002663846	0.539762261
420	0.002232394	0.533631356
421	-0.011591571	0.524506339
422	-0.007397059	0.516239391
423	0.010745361	0.555547924
424	0.005704263	0.522277545
425	0.003255691	0.519102549
426	-0.002385506	0.520044704
427	0.012425666	0.538525444
428	-0.003758293	0.512677031
429	0.008231723	0.519407167
430	-0.003723698	0.520563207
431	-0.008281737	0.519244714
432	0.005195648	0.499461303
433	0.006265323	0.504523198
434	-0.004570991	0.517401975
435	0.020639364	0.516553949
436	-0.008535048	0.516333699
437	-0.022143924	0.504798341
438	-0.00283625	0.500951667
439	-0.011962359	0.516941559
440	-0.008975783	0.51950402
441	0.001412233	0.521488835
442	0.009027154	0.514084353
443	0.012070846	0.499331637
444	-0.014585954	0.484803595
445	-0.003146527	0.513176901
446	-0.001634683	0.517821629
447	-0.003872967	0.533294579
448	0.006108443	0.505626367
449	0.001143571	0.52274449
450	-0.0213062	0.522987312
